row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,bld_plt1_blk_02.mzML Peak area,bld_plt2_05_720_1.mzML Peak area,bld_plt2_04_120_1.mzML Peak area,bld_plt2_03_240_1.mzML Peak area,bld_plt1_10_120_1.mzML Peak area,bld_plt1_08_720_1.mzML Peak area,bld_plt1_07_600_1.mzML Peak area,bld_plt1_08_600_1.mzML Peak area,bld_plt1_07_120_1.mzML Peak area,bld_plt2_03_120_1.mzML Peak area,bld_plt1_07_240_1.mzML Peak area,bld_plt1_04_600_1.mzML Peak area,bld_plt1_08_240_1.mzML Peak area,bld_plt1_04_480_1.mzML Peak area,bld_plt1_04_240_1.mzML Peak area,bld_plt1_05_600_1.mzML Peak area,skin_01_0_FH.mzML Peak area,bld_plt2_blk_04.mzML Peak area,bld_plt2_10_480_1.mzML Peak area,bld_plt2_04_0_1.mzML Peak area,bld_plt2_07_0_1.mzML Peak area,bld_plt2_07_480_1.mzML Peak area,bld_plt2_05_0_1.mzML Peak area,bld_plt2_01_480_1.mzML Peak area,bld_plt2_07_720_1.mzML Peak area,bld_plt1_10_600_1.mzML Peak area,bld_plt1_05_240_1.mzML Peak area,bld_plt2_03_720_1.mzML Peak area,bld_plt1_05_480_1.mzML Peak area,bld_plt2_05_120_1.mzML Peak area,bld_plt1_10_0_1.mzML Peak area,bld_plt2_01_240_1.mzML Peak area,skin_blank_03.mzML Peak area,bld_plt2_08_480_1.mzML Peak area,bld_plt2_10_240_1.mzML Peak area,bld_plt2_08_120_1.mzML Peak area,bld_plt2_04_720_1.mzML Peak area,bld_plt2_08_0_1.mzML Peak area,skin_01_240_FH.mzML Peak area,skin_01_120_FH.mzML Peak area,skin_05_120_FH.mzML Peak area,skin_05_240_FH.mzML Peak area,skin_04_120_FH.mzML Peak area,skin_03_720_FH.mzML Peak area,skin_03_120_FH.mzML Peak area,skin_01_720_FH.mzML Peak area,skin_03_240_FH.mzML Peak area,skin_01_480_FH.mzML Peak area,bld_plt2_10_720_1.mzML Peak area,skin_07_120_FH.mzML Peak area,skin_07_0_FH.mzML Peak area,skin_03_600_FH.mzML Peak area,skin_04_720_FH.mzML Peak area,skin_04_240_FH.mzML Peak area,skin_blank_20.mzML Peak area,skin_03_0_FH.mzML Peak area,skin_01_600_FH.mzML Peak area,skin_03_480_FH.mzML Peak area,bld_plt1_03_0_1.mzML Peak area,bld_plt1_03_600_1.mzML Peak area,bld_plt1_03_480_1.mzML Peak area,bld_plt1_01_0_1.mzML Peak area,bld_plt1_01_600_1.mzML Peak area,bld_plt1_01_120_1.mzML Peak area,bld_plt1_01_720_1.mzML Peak area,skin_07_600_FH.mzML Peak area,skin_07_480_FH.mzML Peak area,skin_05_720_FH.mzML Peak area,skin_08_240_FH.mzML Peak area,skin_07_720_FH.mzML Peak area,skin_05_480_FH.mzML Peak area,skin_04_0_FH.mzML Peak area,skin_04_480_FH.mzML Peak area,skin_04_600_FH.mzML Peak area,skin_08_120_FH.mzML Peak area,skin_08_480_FH.mzML Peak area,skin_05_0_FH.mzML Peak area,skin_10_240_FH.mzML Peak area,skin_10_720_FH.mzML Peak area,skin_08_0_FH.mzML Peak area,skin_08_720_FH.mzML Peak area,skin_10_600_FH.mzML Peak area,skin_10_0_FH.mzML Peak area,skin_10_480_FH.mzML Peak area,skin_10_120_FH.mzML Peak area,skin_07_240_FH.mzML Peak area,skin_05_600_FH.mzML Peak area,skin_08_600_FH.mzML Peak area,
4313,344.2432714494305,3.3318362,,,,378,,,,,,,0,0,0,19.671322,10.164022,18.660439,0,0,0,0,0,0,8.833583,0,0,14.98741,0,0,0,0,0,0,0,0,0,0,18.589304,98.64442,17.017633,27.556221,31.09379,34.865906,0,9.559963,0,28.751343,0,17.296047,25333.275,17122.123,24819.84,59343.066,14301.556,37044.168,40357.504,41638.945,35745.676,43337.754,30.947773,21679.74,19016.014,50909.32,69320.26,57039.047,0,53207.133,60950.03,59869.008,0,0,0,0,19.692955,0,12.664223,54471.418,33612.938,20065.543,14417.778,29244.754,30536.549,12359.951,32436.268,40335.79,26491.182,13602.72,34462.406,91034.7,26619.148,22383.945,11039.598,29032.238,23907.69,17667.156,27594.83,52611.688,35357.664,22481.166,
5746,344.24332197798896,3.7299333,,,,,,,,,,,0,0,61.45247,27.504345,0,0,0,0,0,0,0,0,161.75958,0,0,0,0,0,0,0,0,0,0,0,0,0,14.862516,126.727425,0,24.414259,14.4396305,0,0,23.463785,0,0,0,0,40274.355,39206.305,58938.1,47821.074,32646.115,69160.58,95727.67,47337.46,64964.543,34384.92,0,43384.305,35358.875,131488.39,53675.586,37463.824,0,132560.95,30994.025,141215.34,0,0,0,0,37.94854,0,35.339737,152295.78,78608.586,84171.17,38508.465,120163.8,81948.8,11547.072,61857.44,69018.484,43910.68,50131.414,54748.684,82204.96,36873.617,28694.88,37843.89,46386.203,34522.24,43862.812,46188.87,147588.97,96564.85,46157.14,
6335,344.243367062872,3.896764,,,,,,,,,,,0,0,0,0,0,0,0,71.052795,0,0,0,0,30.483164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300.191,7104.1455,12973.856,23335.428,5535.6626,9167.158,23099.613,7427.437,17626.182,7685.319,0,10811.346,15670.05,32508.97,7022.2017,2998.5505,0,58689.285,5991.1333,49589.105,0,0,0,0,0,0,0,82377.87,47268.918,12971.634,11375.753,65325.023,9504.597,3698.2192,15825.339,4311.6113,11066.173,4364.143,5932.454,26358.273,9520.407,3643.998,9708.464,3632.335,10300.45,11007.25,12159.416,66420.71,6707.91,4514.2637,
6880,344.2435574326345,4.098974,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,11.097334,20.128452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29839.287,19480.78,21609.852,13640.621,34832.3,34928.56,19460.266,29035.758,17529.861,22273.74,0,10346.146,18790.94,56008.418,11434.643,16345.223,0,9360.671,22905.744,62489.656,0,0,0,0,0,0,27.885826,38525.188,28618.717,24251.393,12590.447,33576.574,35242.72,4987.9805,21886.797,22983.992,21187.924,17499.916,34407.76,22965.021,16696.445,6815.7163,19200.654,29012.0,12568.94,11951.218,20792.854,29526.19,16144.827,8110.386,
8291,344.279932899774,4.542753,,,,,,,,,,,0,0,0,0,0,0,0,266.0223,15.435883,1402.1241,0,0,155.7472,0,52.42831,159.67644,0,0,0,0,0,0,122.05405,0,0,0,0,168.98294,741.1819,686.3768,27.749561,448.1226,0,38.49295,0,0,0,464.14194,232.0919,549.53204,1098.2437,1321.9855,3326.7588,1681.8448,1556.3191,540.142,2361.8564,246.23128,990.75653,3257.6902,1570.9279,3643.6865,3526.0415,4456.2153,0,4393.5376,509.14066,4888.309,1738.9855,28.254166,0,24.384521,20.354551,110.5371,0,4004.463,3703.7727,1282.3204,2234.434,3658.6895,2367.8262,2218.8374,6117.884,7343.543,1922.6614,2721.7563,3008.6636,1808.887,2459.4016,2618.1223,7063.4727,2373.6775,2436.742,2235.9348,1845.621,4482.2695,2235.4646,15829.176,
11181,344.2799497936357,5.794211,,,,332,183,[M+NH4]+,,2,11181;11161,326.24595,0,19.71743,114.55395,0,249.89072,407.64328,459.44983,662.28564,467.16074,675.63293,454.1469,436.48773,309.77682,570.6907,445.77267,862.0175,0,0,0,500.33414,550.1666,508.3004,781.9122,813.4818,465.0162,672.2272,583.2364,1178.773,913.6162,1096.7588,454.52594,1533.414,0,693.1193,372.16913,1179.236,1219.9484,1470.8365,11366.737,6843.7354,4993.4814,3791.18,5381.809,10159.766,4414.4233,11120.5205,8934.201,10926.784,1438.8755,17801.791,21098.213,28759.424,8528.654,12515.399,0,7646.9355,13098.185,63354.848,446.5351,443.2641,406.10754,659.1215,578.84015,677.1244,429.4147,34989.31,22897.492,8898.871,3193.422,30479.258,19668.246,9549.044,9399.921,11527.284,3314.005,7385.417,18518.697,8002.9395,7877.175,2930.213,18741.523,3522.4707,16177.557,4817.778,6040.598,27916.191,15546.302,17147.79,
7107,344.29890186239646,4.186735,,,,,,,,,,,0,0,0,0,39.957253,0,0,0,0,0,0,84.87062,128.9649,0,0,0,126.401436,133.47194,0,0,0,0,0,0,0,0,204.0796,85.39001,0,262.88052,0,0,16.469133,0,0,0,0,0,70696.72,63570.05,141790.11,199269.58,333664.0,81015.664,95720.54,43119.36,86151.24,68872.4,0,499619.28,78528.086,194112.6,267276.94,655620.4,20.59024,704585.5,71159.97,342343.88,23.085968,0,48.01938,0,0,0,792.5261,502104.44,442351.97,320480.44,319686.94,505654.88,487448.66,787630.7,277581.6,317024.4,325882.62,398261.34,819888.8,272075.22,314439.4,1087901.0,501228.0,221095.36,545050.0,202986.06,467571.8,1308251.9,341858.62,1701967.5,
9057,344.3160248940159,4.8141036,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.472572,0,23.564543,0,47.77188,0,0,0,35.278076,0,0,3956.4187,4772.3467,8847.475,1674.9086,2209.5176,12106.88,9771.697,10254.687,8744.1455,10120.606,0,967.726,14756.265,11187.346,9494.501,2285.486,0,20037.672,11767.789,5158.46,0,0,16.81426,0,0,0,0,9393.872,6217.8613,8150.3506,4059.5273,10013.026,21537.781,3093.37,7603.037,7100.288,1951.4454,8780.326,7880.649,6058.466,28570.365,4676.3325,9707.921,7965.9727,5300.141,9918.917,6258.6484,1130.9745,18719.31,22917.797,
9672,344.31625641487625,5.1152487,,,,,,,,,,,16.60947,0,21.64015,14.504352,0,0,20.591387,0,24.205107,36.990257,10.463839,23.221012,0,122.3814,21.627417,27.698914,0,0,0,0,0,0,85.923325,14.792728,11.810509,0,15.509132,459.8527,0,386.4361,25.118313,381.35367,0,33.327385,0,49.495575,0,19.247826,627.2984,1091.8074,0,0,163.59724,0,0,886.78503,0,1205.3184,218.26419,812.3109,56741.176,0,603.9312,0,0,0,838.93286,0,0,8.587765,9.73731,47.61509,32.346992,65.336266,22.782387,3963.8608,2821.2188,0,4293.0254,5141.793,0,1742.0743,285.33533,260.47998,4326.734,7203.9727,0,1039.6168,1223.5701,14068.123,2763.4375,687.99475,2294.5469,1103.0049,1335.633,1017.18396,0,12695.676,
9337,344.58110619023336,4.9611497,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63907.305,25291.574,34032.15,28634.79,55871.71,33203.418,25706.062,39558.312,57281.64,26324.166,0,17028.715,17933.893,0,17573.434,26882.33,0,40190.707,28123.373,34971.0,0,0,0,0,0,0,0,10900.392,36110.508,37709.67,11954.221,15079.615,58612.7,51743.88,23745.912,30287.918,16081.6045,12015.276,26885.291,3382.6816,28089.582,12030.248,16846.445,12546.233,9695.818,8646.003,17402.615,25800.15,11989.797,9919.608,
757,345.09716452980666,1.9989812,,,,51,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47535.6,60390.906,31814.63,67752.95,61254.47,77962.516,71759.12,55498.312,67782.58,72710.37,0,22525.143,2684.2053,82381.81,66135.234,70701.2,0,46425.355,71156.11,102539.375,0,0,0,0,0,0,0,35482.42,32898.113,52153.17,41548.19,32604.145,66420.79,40592.465,82450.695,88588.35,45422.086,40874.504,78226.87,7506.016,36242.203,34162.04,39937.484,43477.57,33470.004,47671.69,48096.504,49312.316,77919.44,34626.453,
908,345.1333839277788,2.1228416,,,,229,20,[M-2H2O+H]+,,2,898;908,380.14722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36991.906,44540.336,55064.74,53312.75,57074.74,52919.742,47342.19,21294.777,62479.793,44751.03,0,18923.55,21341.857,58682.406,58726.336,51640.324,0,52735.562,42350.87,69094.97,0,0,0,0,0,0,0,38992.742,25396.357,42563.465,26358.814,33909.664,39540.79,36067.918,79262.62,60242.645,38405.332,28287.303,59020.527,35963.27,24023.37,35681.066,25652.912,37955.21,30795.996,38227.914,54374.23,41004.88,57080.516,38090.895,
6121,345.1335298489727,3.8474233,,,,213,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158823.45,267441.38,68668.67,267053.1,250781.33,342672.4,81786.5,181774.64,308842.28,231342.45,0,9489.608,62364.43,345292.4,313147.47,275564.22,0,243477.02,226125.64,439165.06,0,0,0,0,0,0,0,140918.02,135208.6,230787.44,20285.107,41712.887,235064.62,23736.734,424666.1,307775.12,187222.25,209203.97,312180.94,166800.17,48484.5,10339.34,209428.44,176783.61,166595.12,209984.5,56097.664,242547.66,354835.94,39142.53,
644,345.1335912023899,1.8640758,,,,224,16,[M-2H2O+H]+,,2,644;647,380.14741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.4126,11082.81,2586.5696,19945.959,4740.0425,22687.295,24061.473,16375.258,5837.981,8120.1807,0,3017.2517,2746.6875,26356.098,15143.163,10560.434,0,1246.8455,7823.438,34977.26,0,0,0,0,0,0,0,6646.893,13997.0,7277.181,3347.6174,4441.3423,24592.598,6607.7334,9933.759,16119.508,6011.8335,16271.521,25626.916,4857.1787,16489.328,3934.2256,17009.488,7165.1694,4497.823,7587.2617,10094.674,19103.74,13608.324,1019.2574,
5527,345.13390189292966,3.7340279,,,,,,,,,,,0,0,0,9797.512,0,0,0,0,0,8570.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8110.699,0,0,0,0,0,0,0,0,0,0,33336.38,59676.324,325632.0,26543.268,55898.84,51186.58,279825.06,28802.184,63702.383,37018.574,0,79607.195,4820.624,14673.898,41218.863,7298.5645,0,54911.664,29808.176,101255.78,8785.147,9170.425,9344.016,0,0,0,0,38920.926,12511.793,42334.715,217195.14,164738.25,18653.809,154931.52,42693.96,33986.094,19367.574,57571.15,91508.195,49796.188,172987.97,128847.805,16744.508,35490.93,27828.387,47497.777,220374.86,22785.55,93945.17,160470.53,
10498,345.15993074452217,5.5289607,,,,343,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112567.984,291752.94,92486.58,308843.3,397831.03,452299.16,452003.94,188472.62,411410.8,334880.34,0,150164.64,49951.945,554335.3,69089.61,416835.22,0,187941.4,177501.2,244741.98,0,0,0,0,0,0,0,102356.95,172703.39,135832.16,157418.48,181508.23,437073.44,136355.33,428144.53,474013.97,160324.8,127725.54,395308.56,226629.05,90575.07,19216.574,107055.31,138195.0,188609.22,74717.28,113741.53,95765.7,393009.8,40468.836,
10225,345.16004391496085,5.3763795,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24649.723,21854.441,27408.664,24097.375,36616.258,31279.27,30206.064,27563.73,31751.914,25678.184,0,12071.825,8306.258,48886.836,37134.9,31387.375,0,27207.799,19899.904,65000.508,0,0,0,0,0,0,0,12668.815,12491.581,30217.834,9214.273,9842.535,32405.652,25903.49,37716.164,37511.625,8663.821,7100.18,27717.092,14523.317,10497.718,4883.956,7850.7783,12162.814,12628.104,11420.116,11111.908,15262.662,27540.877,4590.676,
2986,345.16997298393545,2.9313054,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15993.131,17913.076,24473.975,27965.514,23671.27,35178.594,33188.777,58822.91,24066.23,15429.656,0,11818.902,26282.262,52523.477,31403.621,22824.684,0,21830.375,17305.52,55004.367,0,0,0,0,0,0,0,15632.374,22337.469,21989.7,20985.93,19701.676,30363.373,17671.086,34451.46,33662.59,20421.11,20644.555,33680.727,23706.578,23193.055,20973.568,27929.348,24694.531,20133.91,23477.363,22475.29,27216.328,26820.814,22380.387,
5233,345.227122121971,3.5929728,,,,314,,,,,,,0,69.95682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.070198,0,11.790409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.684275,13468.615,18422.97,22590.625,21207.404,16006.131,18902.24,28047.643,13362.683,29393.871,12325.996,28.869778,9322.118,10948.302,42582.883,22009.707,17852.408,73.898094,15640.453,17435.732,46848.594,0,0,0,0,0,0,0,10037.666,19579.857,14925.574,23445.418,11173.311,18103.262,13658.379,19990.43,29578.736,12952.961,13085.197,27855.545,24316.201,18466.201,12535.568,21014.047,15261.6875,14525.336,19206.012,16039.215,18281.41,27145.662,19252.955,
4818,345.2273718376271,3.4806874,,,,259,,,,,,,13.941311,168.37762,186.20924,150.68451,21.886293,95.126205,50.496315,16.102398,49.439667,83.87475,114.22522,0,0,23.760715,0,20.913193,990.0115,165.58307,142.4673,138.83203,192.37997,121.546265,81.30909,96.96456,172.73245,27.264069,0,143.05081,49.24434,141.36319,0,155.32402,153.05008,100.16771,191.97835,163.58757,114.788124,137.97798,15317.903,15657.349,24532.762,23511.402,24826.576,25628.072,33687.945,17524.97,27341.258,16729.152,141.28012,15590.416,11631.739,43531.34,26563.84,28551.72,433.97055,29091.588,14331.635,45154.92,0,43.39721,47.808777,30.4606,13.350485,0,37.341606,17646.746,18495.889,16466.861,21605.281,18034.584,24948.31,19780.244,34091.387,34230.324,21310.1,21650.467,31722.104,20140.023,17453.861,20198.1,22000.602,25254.906,22071.664,22784.719,27243.764,25481.844,29075.365,26744.334,
13157,345.24017320854864,6.48387,,,,,,,,,,,0,0,30.848755,0,0,0,0,0,0,317.28204,0,0,0,0,0,0,0,0,26.046284,22.373844,21.57467,0,37.306107,97.20773,49.373657,0,0,63.05727,0,0,0,0,0,0,40.179787,92.508064,0,326.58017,1312.1692,6319.4165,6504.2104,706.95593,2181.493,2878.7227,6792.2925,1055.2125,2424.7512,1254.3232,0,2336.3606,1646.633,3536.7441,3873.6155,2473.3198,0,8063.393,1423.2446,2909.4558,0,0,0,0,0,0,0,3419.7827,3736.9229,1253.2528,2021.5563,5717.3496,3584.7205,875.2205,6132.99,2872.2996,3098.855,1841.3784,1837.1194,8602.936,4901.2026,2019.8638,2043.7407,4520.0767,3100.563,6848.1216,2663.6697,4145.298,2902.5251,3117.945,
6902,345.2756051617533,4.1066604,,,,360,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.285389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.69998,1520.9325,26932.666,49403.805,3053.9456,1216776.9,3277287.0,0,2402589.2,1730.0797,0,9195.33,5544.2676,2515285.5,46420.137,152467.42,146.07928,1.8725226E7,1436.3539,3441391.8,0,0,0,0,0,0,314.9419,7066.567,9097.066,161131.66,17501.912,8433.382,338528.6,6595.605,58084.043,89509.91,19488.73,58765.332,66366.85,618900.8,705205.25,39934.93,212185.38,527184.1,1954085.8,754188.1,687370.56,12854.552,136599.62,214062.08,
198,346.0095157961445,0.5414375,,,,,,,,,,,22244.482,22444.92,20547.0,50816.13,14122.017,41267.918,36731.68,17929.143,32432.516,268133.62,18071.041,26360.264,34889.117,19608.316,146492.78,8099.08,0,5390.5146,10078.358,30032.312,13434.213,39311.273,8675.268,14777.162,47633.79,70965.4,44539.395,81724.68,64326.56,61291.082,41792.125,96112.45,0,18271.758,51706.055,76586.66,219469.19,85182.164,0,0,0,0,0,0,0,0,0,0,101753.5,10.283988,0,0,0,0,0,0,0,0,30498.785,24509.07,9379.785,61593.793,42638.46,24699.6,54031.848,0,330.74307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.47015,0,0,
12960,346.0098689888628,6.392674,,,,,,,,,,,713916.9,4454.2393,9972.001,10955.512,35145.164,1395485.0,198304.5,92794.305,458147.4,10921.531,34029.383,218488.55,377091.38,403396.6,199498.75,231848.7,0,2166.735,3744.118,2468.692,3374.0405,1325.591,7746.8716,12113.078,8273.963,370816.06,145622.69,92281.71,123632.03,38917.754,423779.97,58393.605,0,61648.867,16966.81,73907.55,15998.367,43189.824,0,0,0,0,0,0,0,0,0,0,67551.914,0,0,0,0,0,0,0,0,0,617584.25,316149.25,127082.164,337623.16,271666.25,363819.97,190781.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12699,346.0098923796543,6.28608,,,,,,,,,,,44026.48,10614.331,4075.5786,5550.107,35145.164,75070.45,171141.72,226019.67,404546.84,27081.645,114383.94,206756.89,141997.6,458267.2,234955.53,29507.004,0,3603.6565,3744.118,2468.692,5726.5366,17229.404,6226.8564,9707.761,25067.266,64685.137,256169.45,77584.15,290437.84,16777.078,756585.1,51255.484,0,24373.207,4618.45,64343.59,11430.66,45397.88,0,0,0,0,0,0,0,0,0,0,45059.285,0,0,0,0,0,0,0,0,0,369745.3,213779.11,127082.164,4963388.0,139723.73,153683.16,163620.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9026,346.13609930536694,4.810968,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061.6208,5387.883,2774.5308,4846.87,8491.567,0,261.3955,1561.6788,0,2861.4575,0,4084.4739,2391.095,0,7884.755,15911.16,0,551.9154,3049.1558,2121.6147,0,0,0,0,0,0,0,5535.055,0,3418.878,2759.6987,2857.0078,0,23330.76,13315.106,10573.008,5920.5635,4018.1516,16548.523,2105.2854,1568.4648,17809.764,5301.1616,1351.2803,4809.2324,3241.503,3100.5784,4273.583,7358.3203,21747.002,
1526,346.18606392851,2.4503984,,,,91,40,[M+NH4]+,,2,1526;1530,328.15197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83370.5,81785.36,74335.6,85522.62,76829.03,94233.38,117747.96,102612.45,102079.734,93463.22,0,50251.7,46855.84,191913.67,73414.93,68976.94,0,67224.695,90968.97,97930.414,0,0,0,0,0,0,0,61038.406,68032.87,56549.1,87475.17,54856.355,81059.42,50847.43,73663.52,109291.17,89777.26,66962.16,73971.1,104896.305,76413.35,67298.17,77743.25,110866.414,55579.848,81081.91,80151.984,68852.195,81164.48,72734.664,
1105,346.22199579638954,2.2456274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.312805,112.44465,11.070932,12.367199,0,127.43346,0,14.0248165,0,25.072062,0,0,55818.47,54581.586,68303.055,43422.67,75326.86,63588.133,71281.26,52795.12,73813.99,47469.383,0,29433.447,51775.008,63885.707,69723.77,37771.613,0,12969.846,49477.78,44326.797,0,0,0,0,11.749306,0,19.776173,54143.87,18305.771,61635.375,7898.052,52686.543,41399.812,61058.383,75948.69,77462.42,61201.5,59976.707,47819.98,72341.61,36480.812,61299.81,67965.734,71689.96,36340.48,68282.32,37692.52,24444.127,63683.914,52790.39,
2046,346.222384084785,2.6053903,,,,,,,,,,,0,14.617034,36.654964,40.84671,96.77457,107.53161,22.624914,51.78526,190.99953,159.26767,33.95243,11.965758,19.809828,181.75652,38.34281,132.78148,0,0,12.972725,12.466164,15.344244,11.821312,68.84125,0,17.36462,19.425066,251.35947,102.599556,50.097103,145.46149,592.97266,679.3714,0,30.153645,14.246912,18.86824,125.48716,219.19249,23575.275,30323.14,80573.76,38392.797,37140.426,23801.06,30693.305,19204.605,47107.953,17124.133,196.97287,9900.289,26589.834,23221.096,37992.625,93150.26,0,46928.84,12957.743,44342.3,43.78002,97.29343,110.482086,33.183037,250.13191,69.55896,541.9548,28765.52,28196.941,38009.82,32677.375,28065.006,85673.94,7199.2383,43148.875,23382.348,14265.036,31941.418,35639.273,29895.857,11227.024,30721.977,23215.08,61589.156,11786.673,34008.86,33180.656,15894.014,92564.96,30966.566,
2293,346.2224005397933,2.6962547,,,,41,,,,,,,0,19.022945,0,148.65129,74.91926,68.94906,14.247311,42.561646,90.41584,46.26629,14.382351,22.582338,49.1077,53.3789,102.98455,38.261745,0,0,14.580307,12.466164,11.898074,11.821312,31.398304,23.24715,18.197186,32.755657,276.78296,127.98145,123.70801,98.53502,239.04446,93.65025,0,122.01138,14.246912,18.86824,137.95668,80.46333,66388.21,114956.914,47268.426,86064.27,92300.836,110875.49,106937.5,63769.816,157798.48,64511.004,87.66169,61944.582,69540.625,189616.61,127289.7,51564.715,0,160331.02,33528.844,168046.55,49.312508,59.869034,19.002277,32.72425,24.957767,15.76194,469.52292,67248.99,120974.164,109277.34,182924.02,98356.35,47401.59,73810.03,158618.28,174997.36,73890.74,118837.5,48654.152,146281.72,89884.63,113599.06,86847.99,146805.84,69236.63,121870.76,131174.33,76997.96,58271.4,109792.664,
3138,346.22260021419305,2.9540699,,,,168,,,,,,,0,209.57372,13.637603,40.972084,80.577934,112.428314,70.647705,148.4939,81.47456,13.23041,30.27479,31.275723,16.375664,152.72353,134.73367,113.23584,0,0,16.383656,10.12418,51.91007,24.659174,207.97823,37.458492,74.405975,296.37415,79.597145,96.24718,103.24395,126.32253,234.08601,174.74956,0,147.6145,100.12707,174.39246,15.334267,381.40094,20686.078,64458.773,81223.55,87006.66,76798.19,104370.28,98863.53,63152.336,88646.93,64848.152,155.1731,33041.94,64159.004,186148.3,81537.02,44919.4,0,83155.07,41286.566,184126.52,120.29803,216.22083,84.73141,169.24165,34.333736,146.72598,153.06433,78064.97,77689.76,78002.1,91608.67,67875.19,87870.75,16988.236,98899.44,104313.5,73776.94,75596.32,78211.125,93624.14,84003.37,35929.195,92248.1,103751.5,83663.68,87962.63,92846.46,28808.918,103311.125,70749.8,
3911,346.22291901979196,3.2501307,,,,70,,,,,,,116.534195,303.02783,262.56537,26.061768,42.360195,446.5734,306.23822,503.77835,226.67188,363.90274,347.05405,263.1557,429.58008,661.3769,400.23502,447.70306,0,118.4653,81.05039,406.7669,328.79266,137.46696,98.14001,332.6106,265.7808,292.12646,303.8274,554.7655,425.2065,546.8365,870.01263,614.77374,0,136.48627,346.11084,862.504,465.69498,618.3215,105733.125,42810.957,64252.78,61472.02,64492.188,64555.44,84235.56,47172.73,80189.01,43965.652,641.3197,34643.28,15171.643,64569.18,66843.05,73372.086,0,60657.855,41772.934,60206.86,81.46592,62.953743,201.05342,357.08426,307.33978,519.749,478.3276,45903.406,55285.703,30412.156,46422.28,45266.85,78564.97,12718.284,81204.336,87425.234,65233.69,52706.152,61934.316,71857.4,65488.69,49734.62,51196.98,57374.234,38900.68,65170.227,63955.68,62626.367,63351.582,47205.133,
