row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,bld_plt2_blk_04.mzML Peak area,skin_07_0_UB.mzML Peak area,skin_01_120_UB.mzML Peak area,skin_07_600_UB.mzML Peak area,skin_10_240_UB.mzML Peak area,skin_07_240_UB.mzML Peak area,skin_10_480_UB.mzML Peak area,skin_10_0_UB.mzML Peak area,skin_05_720_UB.mzML Peak area,skin_07_480_UB.mzML Peak area,skin_10_120_UB.mzML Peak area,skin_10_600_UB.mzML Peak area,skin_07_720_UB.mzML Peak area,bld_plt2_10_480_1.mzML Peak area,skin_05_600_UB.mzML Peak area,bld_plt2_03_240_1.mzML Peak area,bld_plt2_04_120_1.mzML Peak area,skin_05_480_UB.mzML Peak area,bld_plt2_07_480_1.mzML Peak area,skin_05_240_UB.mzML Peak area,bld_plt1_10_120_1.mzML Peak area,skin_01_0_UB.mzML Peak area,skin_01_240_UB.mzML Peak area,skin_01_600_UB.mzML Peak area,bld_plt1_blk_02.mzML Peak area,skin_05_120_UB.mzML Peak area,bld_plt2_07_720_1.mzML Peak area,bld_plt1_08_600_1.mzML Peak area,bld_plt2_10_240_1.mzML Peak area,bld_plt2_08_480_1.mzML Peak area,bld_plt2_08_120_1.mzML Peak area,bld_plt2_03_720_1.mzML Peak area,skin_03_480_UB.mzML Peak area,bld_plt1_10_0_1.mzML Peak area,skin_07_120_UB.mzML Peak area,skin_01_480_UB.mzML Peak area,skin_04_600_UB.mzML Peak area,skin_05_0_UB.mzML Peak area,skin_04_0_UB.mzML Peak area,bld_plt2_05_720_1.mzML Peak area,bld_plt2_04_0_1.mzML Peak area,bld_plt1_08_720_1.mzML Peak area,bld_plt2_07_0_1.mzML Peak area,bld_plt1_07_240_1.mzML Peak area,bld_plt1_07_120_1.mzML Peak area,bld_plt1_04_600_1.mzML Peak area,bld_plt2_05_0_1.mzML Peak area,bld_plt1_08_240_1.mzML Peak area,bld_plt1_04_240_1.mzML Peak area,skin_01_720_UB.mzML Peak area,skin_04_720_UB.mzML Peak area,skin_04_480_UB.mzML Peak area,skin_04_240_UB.mzML Peak area,skin_04_120_UB.mzML Peak area,skin_03_600_UB.mzML Peak area,skin_blank_03.mzML Peak area,bld_plt1_03_600_1.mzML Peak area,bld_plt1_03_0_1.mzML Peak area,bld_plt1_03_480_1.mzML Peak area,bld_plt1_07_600_1.mzML Peak area,bld_plt2_03_120_1.mzML Peak area,bld_plt1_04_480_1.mzML Peak area,bld_plt1_01_0_1.mzML Peak area,bld_plt2_01_480_1.mzML Peak area,bld_plt1_10_600_1.mzML Peak area,bld_plt2_05_120_1.mzML Peak area,bld_plt2_04_720_1.mzML Peak area,bld_plt1_05_480_1.mzML Peak area,bld_plt2_10_720_1.mzML Peak area,bld_plt2_08_0_1.mzML Peak area,skin_03_720_UB.mzML Peak area,skin_blank_20.mzML Peak area,bld_plt1_01_600_1.mzML Peak area,bld_plt1_01_120_1.mzML Peak area,bld_plt1_01_720_1.mzML Peak area,bld_plt1_05_240_1.mzML Peak area,bld_plt1_05_600_1.mzML Peak area,bld_plt2_01_240_1.mzML Peak area,skin_08_240_UB.mzML Peak area,skin_08_480_UB.mzML Peak area,skin_08_0_UB.mzML Peak area,skin_08_720_UB.mzML Peak area,skin_10_720_UB.mzML Peak area,skin_08_120_UB.mzML Peak area,skin_03_120_UB.mzML Peak area,skin_03_240_UB.mzML Peak area,skin_03_0_UB.mzML Peak area,skin_08_600_UB.mzML Peak area,
9424,301.2009650006395,5.1409883,,,,,,,,,,,0,165.38669,681.94244,295.2944,6911.896,794.897,6722.6562,44345.332,772.157,1300.1821,8074.6157,12686.589,762.646,0,518.39417,0,0,1449.0452,0,1735.1661,0,194.14426,155.13774,309.0916,0,2623.757,0,0,0,0,0,0,3604.3171,0,3359.6982,1443.5981,2359.109,1168.6631,800.0257,0,0,0,0,0,0,0,0,0,0,663.6011,1386.3071,1995.1174,1328.1782,1307.8625,2795.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.3777,0,0,0,0,0,0,0,371.99738,838.1813,633.141,1294.7399,12166.59,232.57349,4443.7783,1549.793,3315.069,1054.9302,
9340,301.216725011615,5.1414986,,,,,,,,,,,0,68.600555,509.4486,132.53632,272.13498,568.3189,1257.6858,784.64197,536.1883,751.98566,145.05685,1563.2029,179.98164,0,759.7243,148.14404,84.80887,518.67883,19.688488,193.35376,31.81871,114.109985,173.85895,591.952,0,815.3498,26.775795,27.683613,40.003464,36.116833,67.704185,48.714092,695.887,58.673286,587.07623,307.26422,582.3887,231.4372,1491.8237,119.893936,0,20.16462,14.047134,41.719032,21.490692,85.655495,42.75672,5440.3374,20.9682,108.611855,381.35663,1179.1155,544.92285,215.46375,774.0001,0,11.488512,20.473457,18.719982,0,63.902462,12.66523,39.82271,120.08792,9.320656,22.615105,0,0,0,76.17267,655.7428,0,24.01807,44.40779,27.340275,33.003983,38.4048,141.71292,179.19388,312.8987,112.77222,587.9855,1692.6064,363.7966,1218.5106,1500.6948,611.9388,627.33777,
10142,301.23730329234854,5.4209895,,,,,,,,,,,0,15451.7705,2527.697,64447.74,5989.322,43091.18,5778.3203,9950.701,39979.21,57072.434,4370.387,11019.464,102414.67,0,63868.15,0,0,53027.062,0,36886.62,0,630.73865,5420.0337,4644.5107,0,24773.416,0,0,0,0,0,0,145190.45,0,44195.21,7829.546,105960.31,63436.562,177886.9,0,0,0,0,0,0,0,0,0,0,16362.281,61776.27,125296.54,75240.0,125348.516,117832.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124101.66,0,0,0,0,0,0,0,15989.879,46657.367,15796.16,26589.729,8512.736,24842.738,58013.08,155860.88,255206.0,106347.89,
9899,301.23745341374513,5.344442,,,,181,,,,,,,1066.2487,9408.948,2527.697,104589.44,5989.322,52027.188,5766.3813,11948.499,52328.605,65454.734,2573.6091,11019.464,100392.21,2528.3735,85944.18,2441.642,1349.8499,52712.234,2285.1582,33115.145,2347.785,141.66653,5420.0337,4644.5107,920.1554,22343.34,3236.905,3520.3196,2232.2507,2871.0613,3319.9197,2713.8174,153485.47,1714.3342,53899.0,12257.667,79473.37,115853.22,199895.36,0,2764.1924,2626.1008,2206.2644,2014.2942,3012.6545,1186.7502,2034.627,0,2776.1575,16861.744,62657.805,145507.2,88740.6,128745.04,131790.14,0,2183.6125,2038.9958,3114.939,2176.1206,3061.146,1841.4774,1332.8914,2729.9197,1580.4113,2343.0479,2361.449,3204.6194,3811.9912,3267.3008,130561.57,0,2776.2915,2510.5317,3152.5408,2746.2222,2546.219,2717.8455,13188.927,68142.125,13217.8955,26664.932,8139.274,37906.72,62057.71,196222.64,204148.84,57362.53,
12196,301.23749306450657,6.328204,,,,,,,,,,,0,38314.33,588.088,743.94196,427.66315,1215.9531,868.0601,3200.5618,300.2186,1636.8263,1003.25934,2532.5051,1273.846,0,514.06335,0,0,1409.3336,0,1865.2957,0,267.01035,102.08803,710.0426,0,1586.8046,0,0,0,0,0,0,903.7396,0,763.87726,183.13217,1335.1101,5182.6416,18368.84,0,0,0,0,0,0,0,0,0,0,147.24579,1712.4641,2337.6736,2712.0693,7209.028,2187.0715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425.759,0,0,0,0,0,0,0,91.92186,0,508.29465,0,1768.7756,0,1862.4468,1238.8297,1036.3916,240.21375,
6914,301.2849550217055,4.1620107,,,,,,,,,,,0,0,0,0,5775.1445,0,5591.449,28675.375,0,0,8897.82,28320.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.34326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19649.875,0,2584.3145,1582.0448,8201.609,0,
7302,301.28505357704626,4.285716,,,,141,,,,,,,382.13226,257649.27,25202.643,69845.52,19637.01,106301.18,15297.658,32673.893,56828.91,135041.2,27261.578,38299.61,54424.766,87.43828,33934.96,416.20398,156.54214,98627.02,0,25924.547,547.31726,8571.621,11989.02,37949.4,540.6885,22076.998,1539.5785,335.03088,157.48329,0,938.28455,373.93024,28976.89,569.1334,54921.28,28298.346,35883.62,130595.805,285358.62,0,0,135.07294,76.14607,216.67801,50.697304,131.75621,217.80827,413.96426,99.60539,53358.652,17475.064,33324.21,44879.234,70859.44,31894.896,985.0344,0,473.60785,46.48581,88.58245,668.39716,38.694767,135.92458,0,62.42437,666.7948,0,0,0,0,23210.479,125.968765,199.17117,0,295.3262,0,0,0,26272.951,44116.41,17941.201,748801.4,33579.72,48279.094,44979.086,49802.85,181908.0,375238.88,
12152,302.0200043418789,6.2901306,,,,,,,,,,,13.681755,0,0,0,0,0,0,0,0,0,0,0,0,339.1065,0,178.06358,230.35907,0,402.6968,0,9321.045,0,0,0,1389.5419,0,375.7653,308147.06,215.23512,538.7061,1153.5442,2049.6274,0,51643.92,0,0,0,0,0,117.519394,165.78656,90287.47,849.21185,8772.328,34027.28,10181.512,1001.90283,5679.05,17826.238,0,0,0,0,0,0,0,11877.235,379175.5,10032.538,8287.306,579.63965,34777.773,366627.38,230.92215,4958.5435,306.9375,122.86362,29042.12,3102.8828,1185.4509,0,0,16595.547,11901.777,14030.77,19630.121,7203.414,1568.2249,0,0,0,0,0,0,0,0,0,0,
3441,302.10273963811585,3.0525286,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.50455,219.01875,0,187.66913,0,65.749725,0,0,0,0,0,254.56577,262.21838,452.3944,370.24182,397.4108,126.37076,0,354.32608,0,0,0,0,0,62.134113,434.9755,214.17444,470.8511,144.42795,154.47646,263.1152,266.28278,2882.8396,555.0249,0,0,0,0,0,0,0,47.693333,322.3268,44.915436,179.7882,263.0216,235.30664,213.2115,250.83595,15.450966,424.63205,1086.2443,102.13544,107.81467,602.2791,0,0,67.02192,132.17496,138.51343,125.145294,250.44305,221.77635,0,0,0,0,0,0,0,0,0,0,
8324,302.12097399749035,4.638026,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508.2856,3324.5054,0,4039.7395,0,0,0,0,0,0,0,3123.619,0,0,0,0,0,0,0,0,0,0,0,0,0,2414.4382,0,3536.447,0,2589.879,2838.1243,0,0,2855.7834,0,0,0,0,0,0,0,0,2555.6824,3277.0413,2956.8264,3445.2458,3329.7278,0,0,0,0,4778.6167,0,0,0,0,0,0,0,6131.376,0,0,0,0,0,0,0,0,0,0,0,0,0,
6175,302.1386841492904,3.9203537,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12534.477,0,223.99359,0,0,0,0,0,0,0,751.67114,0,0,0,0,0,0,0,0,0,0,0,0,0,3252.2593,0,0,821.64417,3614.8247,3745.3047,0,119.339485,16518.658,0,0,0,0,0,0,0,0,0,0,2292.4607,0,11254.107,9259.085,2548.969,0,0,0,0,0,0,0,0,320.44083,0,12613.8,0,0,3096.9658,0,0,0,0,0,0,0,0,0,0,
9767,302.13886966470716,5.3049026,,,,,,,,,,,0,1660.9402,2833.8142,1923.2893,1715.992,2105.7856,2037.1548,1243.7935,3125.229,1683.1106,2201.8135,1679.3864,2372.0159,0,4262.671,0,0,5068.387,0,5505.867,0,3304.3938,2347.818,2731.035,0,4692.697,0,0,0,0,0,0,5522.3687,0,1555.7892,3138.227,5552.382,5367.131,4280.7666,0,0,0,0,0,0,0,0,0,0,2594.8723,6934.955,4720.503,5321.9424,6468.7886,5202.3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6335.999,0,0,0,0,0,0,0,1017.18463,1167.5968,1433.0024,0,1799.3577,457.0136,4893.581,4724.997,3875.078,508.7771,
5204,302.1388922928534,3.6195128,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16668.645,0,1125.7007,0,0,0,0,0,0,0,837.5487,0,0,69.73486,31.485527,28.328987,0,0,0,0,0,0,0,0,18685.863,0,1533.4766,6007.673,1276.8906,13033.389,237.41942,107.21063,23171.93,0,0,0,0,0,0,0,0,0,0,1115.8695,0,19722.16,8493.71,5229.504,0,441.72546,18806.797,71.95738,131.58676,158.0183,0,0,4804.559,9604.724,3949.8623,104.40377,175.26648,9423.928,0,0,0,0,0,0,0,0,0,0,
324,302.19582446730703,0.76339227,,,,,,,,,,,0,1328.627,367.9471,1711.3096,1160.5105,839.57404,768.57446,2684.6497,1200.1447,4427.4927,925.3721,873.2486,1811.1489,152.6889,854.2171,49.99566,26.526958,399.4237,41.90827,1190.248,299.9496,1876.068,365.50165,1081.5349,0,1665.4095,416.31543,40.81513,24.496075,44.301834,383.7181,426.3325,1342.0586,89.32796,12270.147,2545.1406,216.64503,1078.9536,1202.9752,36.620335,105.38814,39.759026,325.0829,31.258408,92.502655,30.327711,521.5872,884.64935,87.722206,1772.6661,2093.1025,1443.038,933.1188,490.72232,4178.298,271.06064,44.695717,33.45256,42.849525,74.08954,53.980587,43.246082,0,19.584595,37.930664,172.36197,1232.2615,127.16738,906.7155,2158.941,312.1468,534.6234,0,40.225777,0,46.59285,60.636436,49.920074,1516.4114,1841.5706,275.91724,818.8075,223.7894,2880.291,6344.048,427.85312,457.0346,999.28015,
2450,302.19608221973994,2.7790558,,,,,,,,,,,106.07072,10661.273,14270.225,17695.428,28239.361,91334.734,14120.105,89381.55,111587.375,66243.54,97464.52,102874.945,105872.086,323.7284,103161.51,762.5012,921.5585,120427.82,294.51675,65789.51,33.758003,88744.36,12416.543,94770.04,90.59491,76497.99,417.32205,418.13046,689.42224,1034.4869,1096.4319,126.295166,119560.875,315.31616,108883.02,111208.89,134976.81,119273.96,130368.25,287.32663,639.4166,718.0069,1011.51404,636.0432,293.12808,533.84485,504.9555,528.3798,936.4835,100992.09,115297.88,134026.33,100121.37,110920.016,137270.14,0,689.79895,1020.90314,921.21375,640.2068,1172.3911,625.82623,924.97046,531.75385,629.4226,1569.6465,920.5261,1095.2698,1202.0635,1320.4678,115590.82,32.60283,1024.4854,850.6565,947.22943,449.28137,615.28894,234.97014,58633.816,95771.45,29236.885,93470.016,94064.16,33030.773,128642.98,131920.89,107839.0,110809.44,
3159,302.19641066799085,2.9635217,,,,216,70,[M+NH4]+,,2,3155;3159,284.16281,40.827324,96381.42,192081.62,219826.34,126954.44,155759.48,240679.17,143401.3,168130.53,145909.84,124295.734,150424.62,155605.89,79.47561,153706.06,60.886944,21.591618,155898.67,36.601368,169801.19,203.15237,104808.0,184093.45,122153.766,11.267052,163948.3,31.42495,87.42966,149.10297,108.38086,302.42197,280.67017,191180.08,359.18665,193747.55,119911.914,153349.83,163151.33,139307.53,28.127293,85.138885,34.036526,62.480946,91.807175,45.408924,78.58617,78.183304,111.774956,81.11972,106717.28,168604.64,182704.38,192597.66,188746.19,232263.23,0,49.916042,32.04824,106.43779,67.03908,84.858604,163.15874,156.52702,131.21486,91.61385,222.1446,38.17456,189.32175,283.4365,246.95654,221832.8,11.318686,85.78633,121.30622,85.70999,411.41818,55.065872,205.91208,127672.81,121272.375,228145.55,118458.875,155574.61,238892.75,228019.62,173131.9,182935.44,130631.56,
7657,302.21496229284594,4.383851,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,170.9941,0,2480.4998,5532.022,0,2472.3984,0,5940.007,0,0,0,0,0,1652.49,2544.6687,6450.605,3345.1528,9601.717,9922.138,0,8389.529,0,0,0,0,0,2745.7449,6324.335,1857.8945,7589.624,5740.68,5779.1245,4871.126,11824.839,3626.9084,9950.726,0,0,0,0,0,0,0,4135.5464,8493.465,3313.5334,2196.572,11881.737,7248.992,13058.467,4571.706,3661.7566,17579.469,7158.4526,8673.116,9125.883,12789.862,0,0,3163.5974,17153.502,2272.1506,9310.49,10049.946,15465.925,0,0,0,0,0,0,0,0,0,0,
5079,302.2328388834765,3.580684,,,,,,,,,,,12.339636,1112.3833,0,982.5801,0,603.4197,1322.6902,792.17163,923.75134,584.6372,2083.6802,835.06616,0,0,0,398.55695,1729.1456,1004.0628,442.5171,534.53406,181.82643,404.77432,308.49365,548.86194,12.498788,874.4133,934.4548,1441.4033,367.1539,1752.5354,4200.1133,2423.3806,1066.2142,1301.1531,885.66925,514.45123,596.224,564.44946,0,383.78296,1625.588,848.0294,1199.6399,1275.4564,734.5294,1271.6592,3454.2087,1608.7773,1605.8751,0,0,0,0,1217.6466,1228.4539,0,1141.7144,973.91766,551.2682,805.30365,1218.8029,3555.7893,1132.0289,541.9595,799.18164,3373.5117,3092.324,3713.4885,2659.996,8429.993,0,0,918.28094,1603.3595,651.12714,1936.3086,2358.9966,3247.4443,517.3329,0,0,0,1329.753,0,3543.2231,1033.1871,1708.0903,657.44995,
6852,302.26899915445495,4.1377215,,,,,,,,,,,0,31722.01,14587.808,32394.133,33850.29,24699.902,54089.992,32521.088,32725.96,30157.836,42244.64,96124.69,39518.984,0,31485.596,0,0,47675.652,0,39913.074,0,6078.915,16929.762,44399.688,0,27944.574,0,0,0,0,0,0,21369.947,0,8509.621,34735.094,28125.684,51934.465,55677.59,0,0,0,0,0,0,0,0,0,0,45101.707,26379.209,25733.908,33531.406,32282.646,23164.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21633.438,0,0,0,0,0,0,0,5893.4243,7923.4355,5285.499,44298.387,71728.15,11760.474,18386.443,27545.74,44825.668,72292.72,
9107,302.26921349637024,5.0439587,,,,,,,,,,,12.111765,172.3259,561.5132,336.01648,70.552956,0,338.7697,0,0,0,0,0,86.44418,0,0,151.37701,0,0,0,250.4277,158.61804,521.8223,390.48822,561.15027,26.01405,0,52.341423,197.6769,0,243.8181,186.00581,396.7851,3043.7122,0,0,309.92328,0,203.15472,0,28.917946,0,134.00229,0,166.38217,180.29823,0,159.7982,173.90543,26.487644,500.29013,237.1485,0,380.0423,0,10996.213,0,151.71884,49.733917,66.4198,206.90567,196.96263,149.19754,0,39.861084,0,464.69733,0,0,0,62.293606,4313.1655,0,147.43553,0,117.09198,121.87679,49.94935,197.91858,319.52344,77.10519,149.72073,190.1074,0,74.660736,16613.158,11116.633,29677.572,376.57654,
9167,302.3055359273294,5.029626,,,,,,,,,,,0,1512.3245,1509.7148,1268.4661,1592.1243,846.0762,4061.8335,256.8008,1017.62976,0,2064.2598,508.80536,1786.3232,0,2825.9263,0,0,0,0,843.4507,0,0,1017.8804,4138.351,0,2459.3096,0,0,0,0,0,0,791.1945,0,0,1449.7537,967.3004,3109.9653,6324.8076,0,0,0,0,0,49.09573,0,0,3909.7847,0,2234.0557,9926.6875,2322.0408,8097.6636,5007.1646,7850.174,0,0,75.37458,0,0,0,0,192.74303,0,0,0,0,0,126.89875,52.878937,4503.077,0,62.69185,173.11575,0,21.802261,0,0,1029.4204,1955.3638,719.1404,6642.2754,5626.1245,0,2735.1985,1761.7306,7348.4683,2162.6528,
3701,303.0863493891506,3.1527107,,,,,,,,,,,0,0,619.51953,0,0,0,544.51294,0,497.57318,0,0,0,738.2479,212.20949,0,0,0,610.4558,397.57858,523.6134,0,0,750.9133,0,0,0,2420.0417,0,0,0,0,0,850.11597,0,0,502.42346,0,531.7092,0,0,0,0,5065.6484,0,2286.8958,0,3720.1943,0,0,0,475.00092,1982.419,1041.6083,0,0,0,0,0,0,506.3507,0,0,0,0,105.96565,721.5318,0,0,229.2805,0,1112.3359,0,0,0,0,179.4824,0,0,0,0,0,0,0,0,0,0,0,0,
390,303.086697164628,0.9239476,,,,,,,,,,,0,706.69147,1423.3954,1321.5948,677.98486,2770.4658,1465.2185,695.49524,2791.5327,2054.6594,624.5449,346.31335,554.14844,0,283.77545,0,0,18117.297,0,1988.3856,0,1300.8374,533.41504,1373.0956,0,2741.3015,0,0,0,0,0,0,2393.5093,0,9826.389,1032.3794,4069.4578,6630.099,33189.844,0,0,0,0,0,0,0,0,0,0,1736.6558,3292.9128,6220.2544,1185.6698,5477.7188,11100.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908.2701,0,0,0,0,0,0,0,110.512695,889.4129,1116.6257,737.1239,1010.16943,1506.6918,19676.717,6919.4478,6541.7446,409.93335,
274,303.08676449031816,0.673156,,,,,,,,,,,0,353.10254,2284.4558,504.00244,498.8145,1184.8469,1683.5775,512.5353,6144.2627,2208.558,429.30588,1274.6616,1303.528,0,4974.576,0,0,3091.8696,0,1156.1223,0,2494.307,634.21765,3539.2056,0,3140.9548,0,0,0,0,0,0,7630.2334,0,5906.331,5645.758,1823.0925,4068.8538,10385.555,0,0,0,0,0,0,0,0,0,0,3849.1157,8558.135,4387.5493,1528.4768,796.86273,4787.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.1227,0,0,0,0,0,0,0,687.6612,842.7471,978.9977,150.05014,770.8715,531.18164,14402.846,5450.6416,959.03766,783.9378,
477,303.0870128845711,1.0654199,,,,,,,,,,,0,304.32733,3035.5918,1048.7755,239.00409,1066.6127,551.67346,1362.6565,2271.233,3690.8838,150.59288,2279.5518,1958.0812,0,1225.8064,0,0,3219.351,0,718.9864,0,894.1099,339.62097,3095.502,0,428.8648,0,0,0,0,0,0,4778.723,0,11283.656,1244.128,6358.7197,5740.412,9438.476,0,0,0,0,0,0,0,0,0,0,1731.9855,6151.43,5415.037,798.7497,2786.4592,30015.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016.875,0,0,0,0,0,0,0,879.1715,462.3889,1020.689,388.3241,1294.442,1139.416,15035.425,4837.7275,5338.2847,3068.679,
612,303.08740327174087,1.5744227,,,,,,,,,,,0,442.80383,2194.0483,372.5296,327.94376,916.00995,468.50293,826.177,3200.3801,2509.6775,264.89856,1244.9556,1091.0751,0,879.3241,0,0,4105.8677,0,780.95496,0,1667.2194,658.66284,3963.7004,0,988.53577,0,0,0,0,0,0,1256.399,0,12876.892,601.78577,2703.3945,1707.8336,1216.7863,0,0,0,0,0,0,0,0,0,0,1888.7726,2347.1106,548.9626,2557.0996,1005.72253,7338.3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130.8257,0,0,0,0,0,0,0,1128.636,999.3587,1003.2139,661.05273,1298.9641,301.09198,5634.209,2909.6843,479.21713,277.62164,
933,303.12261705171085,2.0178218,,,,,,,,,,,0,8569.642,13706.483,17020.045,6975.0835,6049.0425,14585.328,6687.7925,11606.51,14144.072,5144.9478,14745.1,8270.931,0,17285.32,0,0,18791.027,0,21554.87,0,28644.58,16741.21,16985.932,0,17865.1,0,0,0,0,0,0,29418.186,0,23021.2,2586.9697,8411.556,10961.032,14336.416,0,0,0,0,0,0,0,0,0,0,12899.852,19530.32,28469.049,15675.6875,13864.312,15307.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23529.307,0,0,0,0,0,0,0,11252.446,12545.59,3095.1118,13797.007,8023.257,12548.786,34628.883,17236.174,14268.431,14869.32,
788,303.1226721297012,1.976615,,,,148,,,,,,,0,65881.72,72004.586,74363.63,75600.08,78424.78,82479.76,89895.03,114449.68,72440.04,73282.18,80837.9,83820.25,0,100912.414,0,0,114070.305,0,92696.21,0,78722.7,61921.81,82669.03,0,99059.2,0,0,0,0,0,0,129568.3,0,92964.47,81379.81,98409.11,96461.734,85555.95,0,0,0,0,0,0,0,0,0,0,77536.914,105784.74,119096.71,106871.34,92368.29,141528.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130626.5,0,0,0,0,0,0,0,73063.77,76194.13,79685.75,74021.875,85019.14,103787.67,138419.69,106590.72,89971.28,85649.14,
4051,303.12292626906634,3.2859704,,,,0,,,,,,,0,18795.518,14796.631,23218.168,24526.867,23997.945,31732.32,29750.78,31139.504,23040.008,23932.922,29834.209,27092.1,0,30192.295,0,0,31869.0,0,23959.732,0,12789.231,6475.127,16821.518,0,27540.322,0,0,0,78.92896,60.13829,0,35510.32,0,32938.332,16854.244,28093.34,27170.06,23403.014,0,0,0,0,0,0,0,0,0,0,14588.586,31814.373,31981.018,24193.137,25855.752,39834.098,0,0,0,0,0,14.441843,0,0,0,0,0,125.64667,0,0,36.734455,32134.82,24.21501,0,0,0,0,0,0,22141.7,20114.22,23275.16,25613.434,31414.648,26809.967,32625.984,25358.96,23484.979,29731.215,
8296,303.17068420310653,4.633672,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.49896,0,0,0,254.45581,0,0,119.11776,0,13.160062,0,24.056171,0,4373.433,0,0,0,0,0,0,0,146.69319,0,381.81512,350.87494,253.65004,0,324.4874,279.41367,0,0,0,0,0,0,0,0,27.619629,278.63388,0,0,0,354.733,0,204.80766,289.9084,0,431.4094,20.79758,0,0,0,211.61975,0,304.12125,224.14954,241.38193,78.99414,0,0,0,0,0,0,0,0,0,0,
7019,303.1737760671172,4.2073464,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.462788,368.5079,0,269.17056,0,199.27954,0,0,0,0,0,454.35318,632.2817,127.408844,539.1433,629.23627,144.98697,0,520.52246,0,0,0,0,0,0,0,411.4828,433.41388,1293.8052,60.676468,730.89075,79.989365,124.94886,800.5299,0,0,0,0,0,0,0,86.209274,0,94.881676,443.90305,22.823845,1167.1573,115.08848,955.8263,168.647,504.42276,0,0,0,0,0,0,3351.7346,352.56323,249.64423,401.08255,242.02652,201.04884,0,0,0,0,0,0,0,0,0,0,
8873,303.195958723802,4.822556,,,,,,,,,,,0,2656.6387,1981.9641,1063.0645,2275.9163,915.8812,1287.7942,872.6699,3352.6167,1922.6552,1264.1123,618.8932,3749.1426,0,4346.4873,143.87479,46.15523,1181.8671,63.07447,2172.4343,71.41098,730.97876,1939.711,2515.9,0,1776.7888,115.232086,199.69783,212.9522,118.30687,281.05917,172.96045,6684.042,93.514015,5182.438,2363.824,6612.1274,2053.0754,10384.034,0,0,90.74084,196.2361,67.81691,22.25874,122.46847,33.7557,15.573934,125.83953,4436.1123,3965.5588,3031.9795,4045.2478,4530.8916,5578.609,0,77.046196,33.804893,214.10449,234.02007,258.60458,0,36.263645,23.378551,0,281.84222,0,72.94374,0,205.78244,2410.7163,0,28.413507,271.53223,317.09515,120.493484,190.92633,266.17578,1622.0333,1121.1057,2345.2683,2821.6565,1909.2375,3567.1135,3918.069,1609.5023,4601.5083,3320.1675,
3807,303.19629893375776,3.1961606,,,,,,,,,,,0,1193.715,1543.5676,3829.7417,798.9968,897.5216,1954.7036,3390.182,1964.7991,890.9719,2356.6152,1059.2188,1740.3085,0,855.79785,6979.5273,0,2122.5188,20.972498,3541.0518,22.702957,1145.844,938.0778,1050.7545,0,1546.4141,15.718867,0,105.712944,375.10583,0,7685.569,2494.1445,15.753544,7803.3916,5202.917,1240.5085,1086.6038,6867.0195,31.380959,0,0,67.02704,11312.188,51.07329,0,525.432,153.73451,0,4220.612,1037.4185,4344.513,1730.2261,2312.0288,5672.189,0,7035.746,9580.9795,6597.8545,15.468807,9155.07,0,0,0,0,484.3049,72.763115,174.24225,175.59416,95.12443,2848.2568,0,0,22.617298,0,346.74686,211.81422,135.79874,888.8552,506.9574,1552.9646,5340.448,1159.6274,3371.3518,1377.8293,3251.6423,5452.9,4922.716,
