formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C15H28O2	[M - H4O2 + H]+	C15H24	58.64350283821753	55.16308311906689	3.480419719150639	15	1.0	5.02621021591335	5.02621021591335	-175545.53240881424		205.19512	324.84187499999996	3596_example_sirius_10039	10039
1	C16H24O7	[M + Na]+	C16H24O7	3.4935735293137897	3.4935735293137897	0.0	1	0.0	0.08028647528436357	0.08028647528436357	0.07459076538062667		351.14145	146.45515142917634	3597_example_sirius_1575	1575
1	C46H95NO11	[M + H]+	C46H95NO11	12.408021926528473	3.808034158923835	8.599987767604638	4	0.9611743096758366	8.316821885331077	8.316821885331077	-0.6191889602144635		838.69727	471.7475	3598_example_sirius_14671	14671
1	C31H56N8O5	[M + H]+	C31H56N8O5	10.605519201189004	10.605519201189004	0.0	7	0.967318538170634	9.992514846982907	10.68447930715369	-0.1662965621610809		621.44454	148.2796875	3599_example_sirius_1698	1698
1	C16H28O2	[M + H]+	C16H28O2	121.610695553556	117.76436111293916	3.846334440616842	36	0.9674453041183183	3.900138620305897	3.900138620305897	-0.026017650302138946		253.21620	333.2242431640625	3600_example_sirius_10298	10298
1	C15H22O4	[M + H]+	C15H22O4	215.51287793068352	212.7893790353978	2.723498895285737	58	0.995762922779811	2.584590690043431	2.7566374634517024	-0.4328362642175363		267.15897	175.29973488814102	3601_example_sirius_2962	2962
1	C22H42O2	[M + H]+	C22H42O2	16.550124705519277	12.726558334832195	3.8235663706870824	4	1.0	10.933581656835894	10.933581656835894	0.2150260988805675		339.32583	405.89	3602_example_sirius_13220	13220
1	C23H38O7	[M + H]+	C23H38O7	53.41207273690408	53.41207273690408	0.0	19	0.9458905403711066	6.583245064305414	6.583245064305414	-0.6553441844248975		427.26875	222.35929046464076	3603_example_sirius_5483	5483
1	C22H24O9	[M + H]+	C22H24O9	11.292574801990726	4.877942419590093	6.414632382400633	2	1.0	-1.3363911736448615	2.0017500046383896	0.8800650636453395		433.14969	269.08	3604_example_sirius_7925	7925
1	C12H13N3O2	[M + H]+	C12H13N3O2	29.43897700771396	28.310250845984328	1.1287261617296305	8	0.9101725072449138	6.748480314652847	6.748480314652847	0.24510952883261053		232.10811	35.2175	3605_example_sirius_194	194
1	C16H24O4	[M + H]+	C16H24O4	15.838007081462386	12.955336651879009	2.8826704295833787	2	1.0	6.200393311995627	6.200393311995627	-0.4470534895163404		281.17461	253.17000000000002	3606_example_sirius_7031	7031
1	C20H22NO4P	[M + H]+	C20H22NO4P	14.876577688517733	8.591801561163724	6.28477612735401	2	0.9704026273442276	-1.143587877787321	1.143587877787321	0.05034157525390431		372.13594	317.76140625000005	3607_example_sirius_9741	9741
1	C30H52O13	[M + Na]+	C30H52O13	4.700997234874249	3.4999999999999996	1.2009972348742495	1	0.0	NaN	NaN	4.768254586784516		643.33308	157.7	3608_example_sirius_2152	2152
1	C13H22O3	[M + Na]+	C13H22O3	59.226360592765026	59.226360592765026	0.0	14	0.8388691323559877	6.890884623614835	8.448332526259575	7.725270122581779		249.14804	413.13150257170196	3609_example_sirius_13569	13569
1	C9H14O4	[M - H4O2 + H]+	C9H10O2	20.674486871970146	20.674486871970146	0.0	6	1.0	5.31350145710022	5.31350145710022	-238430.76674661934		151.07545	228.177490234375	3610_example_sirius_5788	5788
1	C26H48O5	[M + H]+	C26H48O5	15.16490752542542	9.794350525752229	5.370556999673191	2	0.5	9.328802323131386	9.328802323131386	1.8780930301789218		441.35828	390.6175	3611_example_sirius_12763	12763
1	C11H22O4	[M + Na]+	C11H22O4	21.220995943422345	18.083201628937086	3.1377943144852574	9	0.951582077208853	3.280708033902917	3.280708033902917	3.2765611102512366		241.14182	116.07018465280532	3612_example_sirius_738	738
1	C19H22O8	[M + H]+	C19H22O8	46.87052910610047	46.87052910610047	0.0	11	0.985802207540134	2.4763437403937987	2.4763437403937987	-0.5911192839613783		379.13852	166.60708030700684	3613_example_sirius_2544	2544
1	C19H29N3O5	[M + H]+	C19H29N3O5	15.272609863732011	9.883415347485833	5.389194516246178	3	1.0	1.2853132062454595	1.2853132062454595	1.111255760362086		380.21842	277.55	3614_example_sirius_8289	8289
1	C22H31NO9	[M + H]+	C22H31NO9	18.133833784251266	11.962067164212925	6.17176662003834	3	1.0	3.6403490175577393	3.6403490175577393	1.259282640239949		454.20773	193.82750000000001	3615_example_sirius_3884	3884
1	C27H41N5O3S	[M + H]+	C27H41N5O3S	15.352467553200462	9.642373450787657	5.710094102412805	4	1.0	1.1041791567202914	1.1183133831465821	-1.6417296337007259		516.29944	217.26999999999998	3616_example_sirius_5208	5208
1	C33H44O5	[M + H]+	C33H44O5	7.39048428896628	7.39048428896628	0.0	3	0.8669254982945863	4.199337636248524	4.199337636248524	3.1247901452771583		521.32778	323.765	3617_example_sirius_10016	10016
1	C16H31NO6	[M + H]+	C16H31NO6	43.65366069567577	40.127922061194354	3.5257386344814137	14	0.9974694139709432	2.9432644829944734	2.9432644829944734	-0.34158130836541384		334.22230	152.7171875	3618_example_sirius_1895	1895
1	C15H32O4	[M + H3N + H]+	C15H35NO4	35.59097215526289	35.59097215526289	0.0	8	0.9122529494428818	6.962156296899155	6.962156296899155	0.6285099960536503		294.26407	298.68	3619_example_sirius_9063	9063
1	C29H48O5	[M + H]+	C29H48O5	3.779969962898536	3.2932026549080424	0.4867673079904935	1	0.0	-2.363199220731115	2.363199220731115	-2.4532789020246035		477.35628	398.185	3620_example_sirius_13022	13022
1	C13H22O	[M + H]+	C13H22O	81.0384582698179	81.0384582698179	0.0	19	0.9704075407806283	7.802814523172472	7.802814523172472	0.6569707066957025		195.17447	264.81	3621_example_sirius_7743	7743
1	C31H48O11	[M + Na]+	C31H48O11	9.976250952990823	3.5	6.4762509529908225	1	0.0	NaN	NaN	1.04462127280225		619.30953	324.09000000000003	3622_example_sirius_10074	10074
1	C17H16N2O2S	[M + H]+	C17H16N2O2S	4.1280557665263515	-0.715739632825743	4.843795399352095	1	0.0	1.267309936144546	1.267309936144546	0.9734752520926855		313.10083	191.29	3623_example_sirius_3783	3783
1	C26H46O2	[M + H]+	C26H46O2	32.8472463115272	26.980319345972845	5.866926965554354	6	0.6479825344999861	4.644295799215707	4.644295799215707	1.4892667215682625		391.35764	426.9107170677185	3624_example_sirius_14013	14013
1	C23H43N7O10	[M + H]+	C23H43N7O10	26.181124608773736	26.181124608773736	0.0	13	0.9683037706232649	2.638645850833281	2.638645850833281	0.2299300777848243		578.31455	259.01659851074214	3625_example_sirius_7442	7442
1	C20H40O4	[M - H2O + H]+	C20H38O3	58.08658739933281	58.08658739933281	0.0	16	0.9539277995969087	7.605788792829683	7.605788792829683	-55029.77736420365		327.28928	353.022236328125	3626_example_sirius_11093	11093
1	C41H87N2	[M + H]+	C41H87N2	-0.10935805293852272	-0.10935805293852272	0.0	1	0.0	NaN	NaN	-7.873040029856246		608.68941	440.97	3627_example_sirius_14392	14392
1	C14H22NO2	[M + Na]+	C14H22NO2	106.5594533770083	106.5594533770083	0.0	31	0.9966383854179972	2.9703381979645935	2.9703381979645935	-0.2880296385160522		259.15420	136.52945312499997	3628_example_sirius_1221	1221
1	C12H21NO6	[M + H]+	C12H21NO6	24.029771462971905	20.693759739661488	3.336011723310416	5	0.9890687132248005	4.436416548809744	4.436416548809744	1.7605117807913242		276.14465	107.273125	3629_example_sirius_669	669
1	C22H32O2	[M + H]+	C22H32O2	7.117636542675301	3.441343684997404	3.6762928576778973	1	0.0	0.7146105484595269	0.7146105484595269	0.5263025983225926		329.24768	313.42	3630_example_sirius_9567	9567
1	C27H54O8	[M + K]+	C27H54O8	8.892412544372897	8.892412544372897	0.0	2	1.0	-0.10834487745791363	0.10834487745791363	0.17092278998648305		545.34512	360.975	3631_example_sirius_11404	11404
1	C18H34O4	[M - H2O + H]+	C18H32O3	161.23347431617762	157.07803491775732	4.155439398420299	52	0.9921327598935722	4.255928784086975	4.255928784086975	-60592.143658933615		297.24243	339.2278526005708	3632_example_sirius_10571	10571
